time,open,high,low,close,tick_volume,spread,real_volume
2026-07-29 02:00:00,4025.85,4029.23,4023.05,4028.24,6325,15,0
2026-07-29 02:15:00,4028.2,4035.55,4026.26,4033.03,5220,15,0
2026-07-29 02:30:00,4033.03,4037.83,4030.68,4034.95,6301,15,0
2026-07-29 02:45:00,4034.74,4035.24,4029.17,4029.64,5476,15,0
2026-07-29 03:00:00,4029.43,4032.84,4027.31,4027.75,5608,15,0
2026-07-29 03:15:00,4027.75,4028.89,4025.32,4026.93,4922,15,0
2026-07-29 03:30:00,4026.93,4029.65,4024.54,4026.12,3850,15,0
2026-07-29 03:45:00,4026.12,4026.96,4023.15,4023.64,3658,15,0
2026-07-29 04:00:00,4023.66,4024.91,4021.3,4021.85,4088,15,0
2026-07-29 04:15:00,4021.84,4025.59,4020.54,4023.42,4396,15,0
2026-07-29 04:30:00,4023.42,4027.44,4023.33,4027.21,4817,15,0
2026-07-29 04:45:00,4027.2,4027.68,4023.51,4027.32,5387,15,0
2026-07-29 05:00:00,4027.48,4031.65,4026.67,4030.4,5111,15,0
2026-07-29 05:15:00,4030.39,4031.27,4026.99,4030.54,4808,15,0
2026-07-29 05:30:00,4030.51,4039.63,4029.73,4039.22,6486,15,0
2026-07-29 05:45:00,4039.23,4040.12,4031.64,4033.12,5658,15,0
2026-07-29 06:00:00,4033.14,4038.33,4033.1,4037.46,5183,15,0
2026-07-29 06:15:00,4037.46,4042.98,4035.91,4040.91,4574,15,0
2026-07-29 06:30:00,4040.91,4044.76,4040.7,4042.77,4753,15,0
2026-07-29 06:45:00,4042.77,4042.97,4039.77,4041.19,4839,15,0
2026-07-29 07:00:00,4041.1,4046.53,4041.1,4045.3,5106,15,0
2026-07-29 07:15:00,4045.28,4047.8,4044.17,4046.08,4093,15,0
2026-07-29 07:30:00,4046.15,4047.59,4044.8,4046.04,3628,15,0
2026-07-29 07:45:00,4046.02,4046.96,4042.64,4043.79,3367,15,0
2026-07-29 08:00:00,4043.77,4044.44,4039.22,4039.27,4551,15,0
2026-07-29 08:15:00,4039.22,4042.25,4035.74,4037.22,4101,15,0
2026-07-29 08:30:00,4037.23,4039.24,4035.67,4038.26,3527,15,0
2026-07-29 08:45:00,4038.25,4040.17,4036.96,4037.59,4059,15,0
2026-07-29 09:00:00,4037.98,4038.41,4035.57,4036.32,3806,15,0
2026-07-29 09:15:00,4036.29,4037.66,4033.47,4033.75,3518,15,0
2026-07-29 09:30:00,4033.75,4035.0,4031.33,4034.33,3756,15,0
2026-07-29 09:45:00,4034.31,4036.36,4031.93,4032.71,3533,15,0
2026-07-29 10:00:00,4032.67,4034.15,4030.91,4031.93,4168,15,0
2026-07-29 10:15:00,4031.88,4033.28,4030.21,4033.09,3574,15,0
2026-07-29 10:30:00,4033.01,4034.44,4026.27,4027.46,3494,15,0
2026-07-29 10:45:00,4027.46,4028.68,4025.97,4027.44,3222,15,0
2026-07-29 11:00:00,4027.52,4029.68,4024.93,4029.64,3921,15,0
2026-07-29 11:15:00,4029.64,4033.58,4028.45,4032.86,3138,15,0
2026-07-29 11:30:00,4032.84,4032.98,4030.16,4030.98,3510,15,0
2026-07-29 11:45:00,4030.98,4036.16,4030.5,4032.73,4279,15,0
2026-07-29 12:00:00,4032.73,4033.41,4026.15,4027.07,4258,15,0
2026-07-29 12:15:00,4027.07,4027.53,4012.66,4013.2,6987,15,0
2026-07-29 12:30:00,4013.04,4022.56,4009.18,4021.01,5790,15,0
2026-07-29 12:45:00,4020.87,4023.77,4018.99,4022.7,4994,15,0
2026-07-29 13:00:00,4022.7,4026.52,4015.09,4015.78,6424,15,0
2026-07-29 13:15:00,4015.68,4023.2,4013.77,4014.46,5572,15,0
2026-07-29 13:30:00,4014.46,4017.97,4010.03,4013.67,7770,15,0
2026-07-29 13:45:00,4013.66,4016.12,4002.57,4007.42,7844,15,0
2026-07-29 14:00:00,4007.23,4008.7,3995.91,3999.21,7622,15,0
